Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,308.437988,310.049988,299.625000,301.763000,292.567108,3457209
2017-06-05,301.575012,303.600006,297.787994,298.500000,289.403534,2133667
2017-06-06,298.763000,303.000000,295.687988,299.174988,290.057953,2179563
2017-06-07,299.625000,306.524994,299.625000,301.950012,292.748413,2813959
2017-06-08,301.875000,303.412994,288.412994,291.450012,282.568390,5298197
2017-06-09,291.000000,291.000000,283.837006,285.862000,277.150665,4327872
2017-06-12,285.750000,290.437988,282.487000,286.049988,277.332916,3968084
2017-06-13,286.500000,290.250000,284.549988,286.274994,277.551086,2484980
2017-06-14,286.575012,288.375000,284.250000,285.787994,277.078918,3046240
2017-06-15,285.000000,285.862000,279.750000,282.450012,273.842651,5876655
2017-06-16,283.987000,286.125000,282.937988,283.763000,275.115631,5050897
2017-06-19,284.513000,286.087006,280.725006,285.487000,276.787109,2294388
2017-06-20,285.487000,287.549988,280.274994,281.399994,272.824646,3364316
2017-06-21,281.475006,281.662994,275.024994,276.187988,267.771454,2413928
2017-06-22,274.162994,275.587006,266.399994,270.075012,261.844788,7564927
2017-06-23,271.799988,272.850006,263.250000,265.612000,257.517761,4720115
2017-06-27,267.000000,271.987000,259.987000,269.774994,261.553894,3715631
2017-06-28,271.799988,275.625000,266.325012,267.037994,258.900299,4223651
2017-06-29,268.500000,273.149994,267.337006,271.763000,263.481323,5440307
2017-06-30,271.424988,272.924988,266.475006,271.087006,262.825928,1812725
2017-07-03,271.500000,275.812012,269.325012,275.325012,266.934784,1825144
2017-07-04,274.312012,276.712006,270.112000,274.013000,265.662750,2082220
2017-07-05,276.000000,276.000000,271.125000,272.287994,263.990326,1576908
2017-07-06,272.325012,273.337006,268.049988,271.125000,262.862762,2465096
2017-07-07,270.750000,270.750000,266.625000,269.212006,261.008057,2765052
2017-07-10,270.075012,294.975006,270.075012,274.500000,266.134918,317915
2017-07-11,275.587006,277.837006,271.274994,272.437988,264.135742,1423725
2017-07-12,273.075012,279.562012,272.437988,277.388000,268.934906,4749815
2017-07-13,278.924988,280.125000,275.812012,279.037994,270.534607,2567823
2017-07-14,280.200012,294.375000,278.625000,292.763000,283.841370,7820940
2017-07-17,291.000000,292.837006,285.899994,289.612000,280.786407,4394693
2017-07-18,288.000000,289.500000,281.362000,284.287994,275.624634,4290845
2017-07-19,286.125000,288.000000,283.725006,284.513000,275.842773,2912747
2017-07-20,285.000000,285.750000,282.000000,284.362000,275.696381,3355429
2017-07-21,284.362000,288.000000,281.212006,282.750000,274.133484,3244360
2017-07-24,283.799988,284.962006,280.200012,282.750000,274.133484,4450611
2017-07-25,283.424988,285.750000,279.149994,280.013000,271.479919,3915319
2017-07-26,280.575012,288.562012,279.299988,281.737000,273.151367,4401417
2017-07-27,283.087006,287.625000,282.375000,284.024994,275.369659,4911047
2017-07-28,284.774994,289.687988,283.649994,284.962006,276.278107,3325313
2017-07-31,286.087006,289.500000,281.399994,282.562012,273.951233,2555659
2017-08-01,283.125000,285.600006,279.487000,280.388000,271.843475,2966809
2017-08-02,281.024994,281.850006,276.075012,277.424988,268.970764,1236411
2017-08-03,277.575012,281.549988,277.125000,277.912994,269.443909,1778977
