Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,1278.119995,1295.930054,1276.250000,1282.449951,1214.030762,1355648
2017-06-05,1282.500000,1309.949951,1280.069946,1301.969971,1232.509399,1500188
2017-06-06,1315.500000,1354.469971,1315.000000,1348.000000,1276.083618,5946720
2017-06-07,1348.500000,1350.000000,1288.280029,1307.619995,1237.858154,4927776
2017-06-08,1299.000000,1302.469971,1257.750000,1260.800049,1193.535889,3330714
2017-06-09,1260.000000,1273.699951,1243.000000,1253.500000,1186.625244,3148034
2017-06-12,1248.500000,1256.449951,1235.199951,1243.599976,1177.253418,1626506
2017-06-13,1232.500000,1240.550049,1223.500000,1225.780029,1186.624268,1175414
2017-06-14,1227.500000,1238.000000,1227.500000,1235.099976,1195.646606,1489142
2017-06-15,1234.500000,1234.849976,1202.500000,1205.599976,1167.088989,2997198
2017-06-16,1207.469971,1217.500000,1193.250000,1199.849976,1161.522461,2450426
2017-06-19,1208.449951,1223.180054,1202.569946,1215.849976,1177.011475,1644742
2017-06-20,1215.500000,1224.500000,1190.150024,1222.500000,1183.449219,1670958
2017-06-21,1220.000000,1221.069946,1198.599976,1203.150024,1164.717163,1657818
2017-06-22,1204.500000,1215.500000,1192.500000,1197.430054,1159.179932,5775882
2017-06-23,1199.699951,1206.969971,1177.000000,1180.849976,1143.129395,1424756
2017-06-27,1175.300049,1192.349976,1165.800049,1171.430054,1134.010498,1974330
2017-06-28,1174.949951,1179.000000,1167.500000,1175.030029,1137.495483,1789726
2017-06-29,1179.500000,1186.030029,1161.550049,1166.619995,1129.354004,2471826
2017-06-30,1162.199951,1188.500000,1161.550049,1181.180054,1143.448853,1753848
2017-07-03,1178.699951,1191.530029,1171.550049,1186.800049,1148.889526,1475956
2017-07-04,1186.650024,1190.219971,1175.030029,1183.430054,1145.627075,1215134
2017-07-05,1180.400024,1182.500000,1172.500000,1178.000000,1140.370361,815856
2017-07-06,1179.500000,1180.949951,1170.050049,1173.780029,1136.285278,1026788
2017-07-07,1175.000000,1178.219971,1162.750000,1165.969971,1128.724731,1232090
2017-07-10,1203.000000,1222.449951,1189.469971,1217.469971,1178.579590,783608
2017-07-11,1213.000000,1257.400024,1213.000000,1237.900024,1198.357056,3537504
2017-07-12,1241.250000,1241.650024,1215.050049,1219.719971,1180.757690,2646450
2017-07-13,1222.500000,1236.000000,1213.300049,1223.199951,1184.126587,3131960
2017-07-14,1191.500000,1212.500000,1187.500000,1198.719971,1160.428589,4508432
2017-07-17,1198.849976,1211.050049,1191.099976,1197.719971,1159.460693,2211822
2017-07-18,1198.069946,1221.500000,1198.069946,1204.180054,1165.714355,1908002
2017-07-19,1207.750000,1230.000000,1207.550049,1224.800049,1185.675659,3915576
2017-07-20,1224.619995,1228.449951,1215.250000,1222.349976,1183.303711,1182504
2017-07-21,1217.449951,1250.000000,1217.280029,1245.599976,1205.811157,2148416
2017-07-24,1241.000000,1270.000000,1241.000000,1265.349976,1231.853027,2271402
2017-07-25,1262.880005,1290.000000,1259.199951,1285.750000,1251.712891,2678832
2017-07-26,1280.000000,1287.500000,1273.500000,1278.000000,1244.168091,1459826
2017-07-27,1271.099976,1292.400024,1233.250000,1240.849976,1208.001587,4255304
2017-07-28,1240.500000,1246.530029,1221.000000,1242.150024,1209.267212,1382752
2017-07-31,1235.500000,1259.500000,1231.500000,1245.900024,1212.917847,2019662
2017-08-01,1250.000000,1260.380005,1245.500000,1250.819946,1217.707642,1747460
2017-08-02,1250.000000,1254.000000,1231.000000,1236.900024,1204.156128,1251024
2017-08-03,1240.000000,1251.000000,1233.219971,1244.719971,1211.769043,1882548
2017-08-04,1245.400024,1264.150024,1244.000000,1261.400024,1228.007446,1387890
2017-08-07,1258.250000,1260.000000,1240.599976,1251.719971,1218.583740,1885520
2017-08-08,1256.000000,1264.300049,1248.150024,1251.530029,1218.398926,1073958
