Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,131.449997,131.850006,125.949997,127.800003,120.075005,9319833
2017-06-05,128.199997,128.300003,125.099998,125.599998,118.007980,6801243
2017-06-06,125.599998,128.899994,124.500000,127.750000,120.028023,8312981
2017-06-07,128.600006,129.000000,126.150002,127.150002,119.464294,8778093
2017-06-08,127.750000,130.899994,126.099998,128.800003,121.014557,7598770
2017-06-09,128.949997,129.000000,127.349998,128.399994,120.638733,5050974
2017-06-12,128.300003,132.399994,127.650002,131.699997,123.739250,6161717
2017-06-13,132.449997,133.350006,129.649994,130.449997,122.564819,8515572
2017-06-14,130.000000,131.000000,128.649994,130.000000,122.142021,8643144
2017-06-15,130.699997,131.500000,129.649994,130.600006,122.705765,5286584
2017-06-16,129.250000,134.750000,129.250000,132.000000,124.021133,6197919
2017-06-19,132.050003,134.000000,131.399994,133.350006,125.289520,3328439
2017-06-20,133.000000,133.500000,131.350006,132.050003,124.068115,5064919
2017-06-21,131.850006,131.949997,129.649994,130.149994,122.282951,6345061
2017-06-22,130.000000,131.300003,128.250000,129.050003,121.249443,5705256
2017-06-23,129.000000,129.100006,121.650002,122.349998,114.954430,10498577
2017-06-27,121.349998,123.250000,117.199997,121.900002,114.531631,9183368
2017-06-28,121.349998,125.500000,120.699997,124.400002,116.880516,5290827
2017-06-29,124.449997,125.699997,121.550003,121.900002,114.531631,3916183
2017-06-30,121.750000,123.900002,120.150002,122.699997,115.283272,3693173
2017-07-03,124.199997,125.300003,121.599998,124.900002,117.350296,3478691
2017-07-04,125.500000,125.800003,122.099998,122.550003,115.142342,3205708
2017-07-05,122.050003,124.300003,122.050003,123.900002,116.410744,1744296
2017-07-06,123.900002,127.000000,123.199997,125.449997,117.867050,4406042
2017-07-07,126.250000,128.000000,125.099998,125.849998,118.242867,3611201
2017-07-10,126.500000,128.000000,126.300003,126.699997,119.041489,2492735
2017-07-11,126.900002,127.449997,123.000000,123.199997,115.753052,4379076
2017-07-12,123.599998,127.349998,123.550003,126.150002,118.524742,6944044
2017-07-13,128.000000,128.250000,125.099998,126.050003,118.430779,4837178
2017-07-14,125.800003,125.800003,122.599998,123.949997,116.457718,9462059
2017-07-17,124.150002,125.500000,123.199997,124.750000,117.209358,10104910
2017-07-18,123.699997,124.949997,122.500000,122.949997,115.518166,3691304
2017-07-19,123.449997,124.099998,122.349998,123.449997,115.987938,3035995
2017-07-20,123.699997,127.550003,123.250000,126.900002,119.229408,6532165
2017-07-21,127.500000,129.250000,126.800003,128.800003,121.014557,8158812
2017-07-24,128.149994,128.800003,125.650002,127.650002,119.934074,4001304
2017-07-25,127.650002,128.000000,124.349998,124.699997,117.162384,5097962
2017-07-26,124.949997,125.400002,122.500000,122.800003,115.377228,6629773
2017-07-27,123.050003,124.449997,121.000000,121.449997,114.108833,2884452
2017-07-28,122.000000,123.849998,121.000000,123.400002,115.940964,2414240
2017-07-31,123.949997,124.750000,123.000000,124.400002,116.880516,2007125
2017-08-01,124.650002,126.099998,121.900002,122.250000,114.860481,7924110
2017-08-02,122.650002,123.050003,121.199997,122.199997,114.813499,2734227
2017-08-03,122.250000,128.300003,121.849998,126.300003,118.665672,10375986
2017-08-04,127.949997,129.149994,126.750000,128.449997,120.685707,7080822
2017-08-07,129.250000,137.449997,129.000000,136.699997,128.437027,9487982
2017-08-08,138.199997,139.649994,133.250000,135.649994,127.450493,7920726
2017-08-09,135.949997,138.350006,133.000000,134.100006,125.994194,5511396
2017-08-10,132.500000,134.199997,122.650002,124.550003,117.021454,17380728
2017-08-11,117.500000,121.250000,115.300003,117.650002,110.538528,14095760
2017-08-14,118.300003,120.300003,116.650002,119.000000,111.806923,4953340
2017-08-16,119.000000,120.300003,116.300003,118.500000,111.337151,4413072
2017-08-17,118.449997,128.350006,118.199997,125.599998,118.007980,12306883
2017-08-18,123.000000,126.599998,121.599998,123.099998,115.659096,6426342
2017-08-21,123.150002,124.900002,118.000000,118.500000,111.337151,6041053
2017-08-22,120.000000,120.900002,116.099998,116.750000,109.692932,5779706
2017-08-23,117.949997,121.250000,117.550003,120.650002,113.357193,3782929
2017-08-24,120.650002,122.199997,119.500000,121.400002,114.061859,3991035
2017-08-28,121.949997,123.900002,121.199997,122.599998,115.189316,4443434
2017-08-29,120.750000,123.000000,120.199997,120.699997,113.404167,3147013
2017-08-30,122.250000,124.800003,121.400002,123.500000,116.034920,3697716
2017-08-31,123.650002,124.150002,120.699997,122.099998,114.719536,11605720
2017-09-01,122.449997,124.099998,122.250000,123.699997,116.222824,2504089
2017-09-04,122.500000,123.900002,120.699997,122.300003,114.907455,4007612
2017-09-05,122.949997,123.550003,121.849998,122.650002,115.236298,1430925
2017-09-06,122.000000,126.000000,121.699997,124.849998,117.303314,4063776
2017-09-07,125.699997,125.750000,122.800003,123.099998,115.659096,4075776
2017-09-08,124.599998,124.599998,122.699997,123.500000,116.034920,3250772
2017-09-11,124.400002,127.400002,124.050003,126.849998,119.182426,5217004
2017-09-12,127.449997,128.000000,125.300003,127.099998,119.417313,2379068
2017-09-13,127.400002,131.899994,126.800003,128.600006,120.826653,7510434
2017-09-14,128.600006,134.300003,128.600006,130.800003,122.893669,7349641
2017-09-15,130.350006,132.399994,130.100006,130.699997,122.799706,6956369
2017-09-18,131.649994,132.800003,130.800003,131.250000,123.316460,2342784
2017-09-19,131.949997,135.199997,130.100006,134.550003,126.416992,5327001
2017-09-20,136.250000,136.350006,132.850006,133.300003,125.242546,4667233
2017-09-21,133.500000,134.250000,129.500000,132.100006,124.115097,4093423
2017-09-22,131.399994,131.399994,125.349998,125.900002,118.289848,3457697
2017-09-25,126.449997,129.300003,124.050003,128.800003,121.014557,4796474
2017-09-26,129.149994,129.949997,124.699997,126.400002,118.759628,4289848
2017-09-27,126.349998,126.650002,119.650002,120.800003,113.498123,4630665
2017-09-28,121.199997,124.500000,120.150002,122.000000,114.625587,6466312
2017-09-29,122.949997,123.800003,121.150002,121.900002,114.531631,3350982
2017-10-03,122.000000,125.000000,122.000000,124.550003,117.021454,3334829
2017-10-04,124.199997,125.400002,123.099998,124.650002,117.115410,2615808
2017-10-05,124.650002,126.250000,124.050003,124.900002,117.350296,2165484
2017-10-06,124.900002,125.949997,124.449997,125.199997,117.632156,2818329
2017-10-09,124.349998,125.099998,122.099998,123.150002,115.706078,3700618
2017-10-10,123.199997,124.400002,122.199997,123.449997,115.987938,3134030
2017-10-11,123.250000,124.650002,120.650002,121.199997,113.873940,3727777
2017-10-12,121.199997,121.949997,118.849998,119.949997,112.699501,8278941
2017-10-13,119.400002,125.699997,119.000000,123.699997,116.222824,8013030
2017-10-16,124.400002,124.949997,122.000000,123.250000,115.800034,3539998
2017-10-17,123.849998,128.800003,122.800003,128.199997,120.450813,7733423
2017-10-18,128.399994,132.699997,127.750000,131.750000,123.786232,8371472
2017-10-19,131.899994,132.050003,129.550003,130.250000,122.376907,938783
2017-10-23,130.250000,133.600006,129.199997,132.399994,124.396942,5906170
2017-10-24,132.899994,132.899994,130.500000,132.199997,124.209038,3254846
2017-10-25,133.050003,142.149994,131.850006,141.399994,132.852936,13459086
2017-10-26,142.449997,147.199997,141.600006,143.649994,134.966919,18662904
2017-10-27,144.300003,149.649994,144.149994,145.399994,136.611145,8320953
2017-10-30,145.500000,147.699997,142.899994,144.500000,135.765564,4036312
2017-10-31,144.600006,144.649994,138.250000,139.250000,130.832886,7123462
2017-11-01,140.250000,142.300003,138.050003,140.000000,131.537567,6995076
2017-11-02,140.699997,146.600006,140.050003,145.399994,136.611145,10831469
2017-11-03,146.350006,148.199997,138.399994,142.050003,133.463654,23489355
2017-11-06,142.550003,143.100006,136.300003,137.850006,129.517517,15661485
2017-11-07,138.899994,140.000000,135.000000,135.949997,127.732361,9768979
2017-11-08,136.800003,139.850006,135.850006,137.449997,129.141693,11981667
2017-11-09,138.000000,139.399994,136.000000,137.850006,129.517517,5815643
2017-11-10,131.800003,131.800003,125.550003,126.699997,124.458618,9561742
2017-11-13,127.199997,129.500000,124.199997,127.400002,125.146240,7314560
2017-11-14,127.699997,128.399994,124.849998,125.300003,123.083397,4065317
2017-11-15,124.900002,124.900002,120.900002,121.949997,119.792648,11219121
2017-11-16,122.400002,126.000000,122.400002,125.250000,123.034271,5764486
2017-11-17,127.150002,130.449997,125.800003,126.300003,124.065704,8723144
2017-11-20,126.000000,128.399994,125.199997,127.199997,124.949776,5347451
2017-11-21,127.400002,129.449997,127.199997,128.149994,125.882965,4906721
2017-11-22,128.500000,128.949997,126.599998,127.949997,125.686508,3578904
2017-11-23,127.849998,129.500000,126.849998,128.350006,126.079437,4102100
2017-11-24,127.699997,128.399994,126.599998,127.300003,125.048012,1707628
2017-11-27,127.000000,127.949997,126.500000,127.500000,125.244469,1866833
2017-11-28,127.150002,127.400002,124.099998,124.349998,122.150192,5667444
2017-11-29,124.599998,125.599998,123.000000,123.650002,121.462578,5401007
2017-11-30,122.650002,124.500000,120.300003,120.849998,118.712112,12194660
2017-12-01,121.699997,122.900002,118.599998,119.099998,116.993073,5769482
2017-12-04,119.599998,121.150002,118.349998,120.750000,118.613884,4312145
2017-12-05,121.050003,121.199997,118.599998,119.300003,117.189537,5341144
2017-12-06,119.500000,120.900002,118.050003,118.349998,116.256340,3624892
2017-12-07,118.750000,119.550003,118.000000,119.000000,116.894836,3842471
2017-12-08,120.449997,121.400002,119.900002,120.949997,118.810341,4018321
2017-12-11,121.750000,121.800003,119.550003,120.349998,118.220955,3283529
2017-12-12,120.449997,120.750000,115.750000,116.050003,113.997032,8850796
2017-12-13,115.800003,117.000000,115.000000,115.250000,113.211182,6632127
2017-12-14,115.949997,116.949997,114.849998,116.300003,114.242607,6383069
2017-12-15,117.500000,118.400002,117.099998,117.599998,115.519608,3977139
2017-12-18,117.500000,120.199997,112.699997,118.949997,116.845718,7602302
2017-12-19,125.000000,125.500000,120.449997,121.000000,118.859459,12167736
2017-12-20,121.000000,121.599998,120.150002,120.900002,118.761230,3645773
2017-12-21,121.349998,122.900002,120.699997,121.250000,119.105034,6727255
2017-12-22,121.500000,122.400002,120.199997,120.949997,118.810341,4363778
2017-12-26,121.000000,123.300003,120.800003,122.250000,120.087349,6346957
2017-12-27,122.250000,123.000000,120.800003,121.400002,119.252388,3027510
2017-12-28,121.900002,121.900002,119.250000,119.849998,117.729805,5958794
2017-12-29,120.400002,122.500000,120.099998,121.750000,119.596191,4736779
2018-01-01,121.400002,125.500000,121.300003,123.800003,121.609932,6640773
2018-01-02,124.949997,125.699997,122.250000,123.650002,121.462578,5576051
2018-01-03,124.500000,124.750000,123.050003,123.750000,121.560814,3126273
2018-01-04,124.250000,125.949997,123.750000,125.300003,123.083397,4371234
2018-01-05,125.500000,126.400002,124.400002,125.050003,122.837814,3271513
2018-01-08,125.250000,126.949997,124.800003,126.699997,124.458618,3575815
2018-01-09,126.599998,128.300003,125.750000,126.500000,124.262161,3735576
2018-01-10,126.500000,127.250000,124.099998,124.800003,122.592239,2433431
