Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,362.032990,364.833008,356.833008,357.833008,342.709106,3204730
2017-06-05,359.333008,365.799988,359.333008,361.467010,346.189484,1635004
2017-06-06,360.433014,368.333008,359.100006,363.500000,348.136566,3157424
2017-06-07,366.266998,366.266998,358.166992,360.132996,344.911865,2233713
2017-06-08,363.266998,363.367004,357.000000,359.233002,344.049896,2060181
2017-06-09,359.600006,360.733002,353.367004,359.766998,344.561340,1788634
2017-06-12,360.000000,366.467010,358.367004,363.333008,347.976654,3201332
2017-06-13,363.299988,366.899994,359.467010,360.399994,345.167572,3726278
2017-06-14,357.399994,365.733002,357.399994,364.467010,349.062714,4153874
2017-06-15,365.333008,367.532990,343.333008,345.700012,331.088867,7704492
2017-06-16,346.700012,357.600006,346.700012,353.433014,338.495026,6189852
2017-06-19,355.967010,355.967010,351.333008,353.700012,338.750763,2351424
2017-06-20,353.367004,357.600006,353.367004,356.733002,341.655609,2601594
2017-06-21,357.233002,357.967010,350.833008,352.867004,337.952972,2324790
2017-06-22,350.132996,354.666992,340.399994,341.367004,326.939026,4259970
2017-06-23,342.666992,343.367004,335.532990,338.967010,324.640472,3345710
2017-06-27,340.000000,340.666992,327.066986,334.899994,320.745361,4179646
2017-06-28,336.666992,344.066986,336.200012,341.833008,327.385345,3380770
2017-06-29,340.000000,346.600006,337.933014,338.799988,324.480530,4020320
2017-06-30,338.867004,345.799988,333.632996,340.233002,325.852936,4218807
2017-07-03,341.399994,350.000000,340.666992,344.632996,330.066956,2581304
2017-07-04,345.333008,347.799988,340.666992,341.266998,326.843262,2207456
2017-07-05,342.166992,345.933014,338.666992,344.333008,329.779694,1798970
2017-07-06,344.933014,347.333008,337.333008,339.399994,325.055145,4871706
2017-07-07,336.733002,341.132996,332.933014,334.299988,320.170715,4997817
2017-07-10,338.000000,342.666992,337.200012,341.733002,328.370056,1403536
2017-07-11,340.049988,345.000000,336.000000,340.399994,327.792603,3732617
2017-07-12,343.000000,360.450012,338.899994,359.250000,345.944458,7041684
2017-07-13,366.399994,382.000000,361.250000,375.100006,361.207428,12184816
2017-07-14,375.750000,392.000000,368.750000,387.399994,373.051849,5764486
2017-07-17,383.399994,388.950012,371.250000,377.850006,363.855560,4494685
2017-07-18,375.899994,383.750000,365.649994,368.200012,354.562988,4430723
2017-07-19,373.450012,389.500000,370.000000,383.700012,369.488922,6028573
2017-07-20,369.000000,376.450012,363.799988,367.850006,354.225952,7015521
2017-07-21,368.500000,371.450012,357.000000,368.000000,354.370392,4273770
2017-07-24,371.000000,378.500000,367.299988,369.299988,355.622223,4492425
2017-07-25,369.299988,375.000000,365.700012,374.000000,360.148163,3123054
2017-07-26,374.899994,375.450012,368.899994,370.549988,356.825928,2662265
2017-07-27,370.000000,374.799988,363.600006,367.200012,353.600006,3809512
2017-07-28,368.000000,375.299988,367.200012,374.450012,360.581512,3880111
2017-07-31,376.000000,384.250000,371.450012,383.200012,369.007416,4094352
2017-08-01,383.200012,391.850006,381.399994,386.750000,372.425934,4466496
2017-08-02,387.000000,388.000000,381.049988,385.000000,370.740753,2347427
2017-08-03,387.899994,407.500000,385.549988,396.799988,382.103699,9960727
2017-08-04,397.100006,442.000000,392.799988,432.600006,416.577789,14606267
2017-08-07,428.000000,462.399994,425.049988,458.100006,441.133362,11129918
2017-08-08,452.399994,455.500000,432.149994,436.149994,419.996307,7683762
2017-08-09,427.399994,447.200012,419.850006,429.649994,413.737030,7655580
2017-08-10,423.549988,431.399994,400.000000,412.450012,397.174103,6413893
2017-08-11,409.000000,437.700012,398.100006,429.049988,413.159271,9817059
2017-08-14,434.500000,442.649994,424.600006,438.600006,422.355560,4298386
2017-08-16,436.200012,444.000000,431.100006,436.399994,420.237030,3339664
2017-08-17,438.000000,443.649994,432.049988,433.950012,417.877808,3787274
2017-08-18,433.000000,450.799988,429.799988,442.399994,426.014832,6130479
2017-08-21,447.299988,452.450012,430.549988,433.799988,417.733337,4348880
2017-08-22,434.799988,454.149994,434.799988,449.700012,433.044464,8273312
2017-08-23,455.000000,462.600006,447.200012,457.899994,440.940735,3816123
2017-08-24,456.000000,470.899994,453.049988,466.200012,448.933350,4723140
2017-08-28,468.100006,469.850006,457.200012,463.299988,446.140747,4743249
2017-08-29,467.399994,475.500000,465.600006,466.950012,449.655579,5017565
2017-08-30,471.000000,491.350006,468.399994,485.950012,467.951874,7197590
2017-08-31,486.750000,492.799988,478.750000,488.350006,470.262970,6799452
2017-09-01,491.399994,491.399994,478.750000,482.399994,464.533325,4638980
2017-09-04,482.049988,485.149994,470.000000,476.500000,458.851868,2123193
2017-09-05,477.500000,483.000000,471.549988,481.899994,464.051849,2404220
2017-09-06,479.000000,479.000000,474.100006,476.500000,458.851868,2310847
2017-09-07,479.000000,479.700012,468.500000,469.399994,452.014832,2705730
