Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,1200.000000,1203.329956,1185.400024,1189.329956,1160.763428,1425321
2017-06-05,1196.670044,1206.270020,1189.000000,1203.270020,1174.368652,1906419
2017-06-06,1205.130005,1205.369995,1181.430054,1183.430054,1155.005249,1431069
2017-06-07,1182.670044,1196.329956,1182.000000,1192.400024,1163.759644,1327540
2017-06-08,1192.670044,1199.329956,1181.000000,1182.829956,1154.419434,1428980
2017-06-09,1184.670044,1189.270020,1174.400024,1185.469971,1156.996094,1632207
2017-06-12,1185.199951,1185.329956,1139.270020,1157.729980,1129.922363,4068957
2017-06-13,1163.030029,1169.800049,1157.699951,1159.329956,1131.483887,1412274
2017-06-14,1161.329956,1180.900024,1156.530029,1176.300049,1148.046387,2079657
2017-06-15,1171.430054,1174.599976,1153.329956,1156.900024,1129.112305,1481092
2017-06-16,1156.569946,1167.329956,1147.130005,1151.130005,1123.480957,2243152
2017-06-19,1157.329956,1173.329956,1154.800049,1170.530029,1142.415039,1781056
2017-06-20,1172.469971,1179.300049,1160.130005,1167.000000,1138.969849,1565472
2017-06-21,1172.329956,1188.000000,1167.329956,1169.469971,1141.380371,3556928
2017-06-22,1173.329956,1177.069946,1154.869995,1157.599976,1129.795532,1761759
2017-06-23,1160.000000,1162.170044,1146.000000,1148.469971,1120.884766,1716825
2017-06-27,1145.030029,1158.630005,1123.930054,1134.469971,1107.221069,2317046
2017-06-28,1132.569946,1138.670044,1120.900024,1135.500000,1108.226318,1578525
2017-06-29,1136.069946,1148.770020,1130.369995,1135.770020,1108.489868,2709552
2017-06-30,1132.670044,1132.670044,1107.530029,1125.069946,1098.046753,3251535
2017-07-03,1125.329956,1140.329956,1115.599976,1124.829956,1097.812622,2170096
2017-07-04,1133.329956,1133.329956,1114.000000,1122.229980,1095.275146,1640038
2017-07-05,1122.670044,1132.670044,1120.069946,1130.199951,1103.053589,1034440
2017-07-06,1132.800049,1137.969971,1126.869995,1131.729980,1104.546997,1417581
2017-07-07,1131.329956,1145.270020,1126.800049,1136.270020,1108.977905,1845099
2017-07-10,1141.329956,1159.329956,1141.329956,1154.770020,1127.033569,324260
2017-07-11,1159.599976,1166.599976,1153.329956,1160.729980,1132.850342,2123948
2017-07-12,1165.329956,1171.130005,1157.130005,1159.699951,1131.845093,2036904
2017-07-13,1165.099976,1182.500000,1160.000000,1175.099976,1160.889526,1643754
2017-07-14,1183.000000,1183.000000,1159.550049,1171.199951,1157.036743,1401864
2017-07-17,1178.000000,1182.000000,1162.400024,1171.250000,1157.086182,1646087
2017-07-18,1169.900024,1187.000000,1168.099976,1177.900024,1163.655762,2375324
2017-07-19,1184.000000,1187.000000,1170.099976,1181.300049,1167.014648,1827242
2017-07-20,1182.000000,1194.449951,1176.000000,1185.650024,1171.312012,1845852
2017-07-21,1190.000000,1190.000000,1170.199951,1179.250000,1164.989380,1912305
2017-07-24,1177.000000,1182.650024,1171.099976,1178.000000,1163.754517,1313657
2017-07-25,1178.000000,1179.949951,1165.500000,1170.849976,1156.690918,2182162
2017-07-26,1169.900024,1184.000000,1166.000000,1180.250000,1165.977295,1161591
2017-07-27,1180.800049,1194.900024,1173.000000,1182.050049,1167.755615,3881208
2017-07-28,1184.000000,1190.400024,1153.500000,1161.400024,1147.355225,3278658
2017-07-31,1193.699951,1207.500000,1180.099976,1193.949951,1179.511597,5000536
2017-08-01,1198.250000,1198.250000,1171.699951,1190.050049,1175.658813,2721660
2017-08-02,1191.000000,1191.849976,1172.500000,1176.800049,1162.569092,2154488
2017-08-03,1179.900024,1184.650024,1167.650024,1174.750000,1160.543823,1426006
2017-08-04,1174.000000,1181.949951,1169.699951,1175.849976,1161.630493,1082867
2017-08-07,1176.699951,1184.599976,1172.000000,1179.949951,1165.680908,1035670
2017-08-08,1180.000000,1186.000000,1164.000000,1171.199951,1157.036743,1531255
2017-08-09,1171.000000,1171.000000,1148.000000,1153.900024,1139.945923,1439328
2017-08-10,1151.000000,1166.900024,1140.000000,1157.699951,1143.699951,1713614
2017-08-11,1138.000000,1144.050049,1125.199951,1131.949951,1131.949951,2001103
2017-08-14,1143.250000,1153.000000,1119.000000,1146.900024,1146.900024,1866838
2017-08-16,1149.000000,1152.400024,1123.250000,1142.250000,1142.250000,2143899
2017-08-17,1145.000000,1157.000000,1131.050049,1134.000000,1134.000000,1508949
2017-08-18,1124.000000,1137.650024,1123.000000,1130.599976,1130.599976,1230709
2017-08-21,1133.449951,1140.000000,1124.599976,1127.099976,1127.099976,1651344
2017-08-22,1132.000000,1135.000000,1113.050049,1117.699951,1117.699951,1361351
2017-08-23,1120.000000,1128.849976,1114.400024,1124.150024,1124.150024,1710949
2017-08-24,1130.000000,1135.800049,1126.000000,1131.699951,1131.699951,1316100
2017-08-28,1134.699951,1155.000000,1128.800049,1138.900024,1138.900024,1884734
2017-08-29,1135.650024,1138.750000,1123.349976,1130.050049,1130.050049,1045267
2017-08-30,1140.000000,1145.900024,1133.000000,1139.650024,1139.650024,895791
2017-08-31,1144.000000,1145.000000,1130.500000,1136.300049,1136.300049,1926054
2017-09-01,1134.949951,1144.400024,1131.550049,1139.199951,1139.199951,976551
2017-09-04,1127.949951,1138.949951,1122.000000,1130.650024,1130.650024,1006945
2017-09-05,1131.150024,1139.000000,1122.300049,1126.650024,1126.650024,1110437
2017-09-06,1122.000000,1126.099976,1115.900024,1117.599976,1117.599976,891224
2017-09-07,1121.099976,1130.949951,1118.250000,1129.099976,1129.099976,1038623
2017-09-08,1137.500000,1182.000000,1134.050049,1172.400024,1172.400024,4947759
2017-09-11,1180.000000,1225.000000,1152.550049,1217.849976,1217.849976,4364705
2017-09-12,1219.500000,1234.000000,1219.500000,1230.250000,1230.250000,2451814
2017-09-13,1222.000000,1229.000000,1207.500000,1223.349976,1223.349976,2233311
2017-09-14,1223.550049,1234.000000,1211.500000,1214.199951,1214.199951,1440488
2017-09-15,1214.000000,1221.650024,1202.050049,1212.400024,1212.400024,1723247
2017-09-18,1218.550049,1246.000000,1218.550049,1237.949951,1237.949951,3005809
2017-09-19,1235.000000,1237.800049,1220.500000,1225.900024,1225.900024,900287
2017-09-20,1228.150024,1250.500000,1228.150024,1235.949951,1235.949951,2347635
2017-09-21,1236.900024,1240.000000,1208.750000,1228.050049,1228.050049,2216227
2017-09-22,1228.050049,1229.150024,1176.050049,1184.800049,1184.800049,2968531
2017-09-25,1187.000000,1187.000000,1145.000000,1165.199951,1165.199951,2720490
2017-09-26,1151.000000,1170.000000,1151.000000,1162.900024,1162.900024,1809036
