Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,965.500000,972.500000,963.500000,965.250000,964.645935,449924
2017-06-05,965.900024,969.000000,959.450012,967.000000,966.394836,834584
2017-06-06,970.000000,970.000000,960.099976,966.400024,965.795288,1700072
2017-06-07,970.000000,970.000000,964.000000,968.650024,968.043823,663956
2017-06-08,969.950012,983.299988,965.900024,978.849976,978.237427,1509894
2017-06-09,978.750000,987.000000,975.549988,985.099976,984.483521,1383421
2017-06-12,985.849976,990.000000,972.099976,976.700012,976.088806,1192741
2017-06-13,973.200012,980.000000,971.250000,974.200012,973.590393,900426
2017-06-14,970.000000,972.150024,963.000000,968.049988,967.444214,955259
2017-06-15,962.500000,969.750000,960.200012,962.599976,961.997620,1158086
2017-06-16,966.950012,990.099976,962.349976,982.650024,982.035095,4197485
2017-06-19,986.250000,991.799988,985.000000,987.549988,986.932007,917933
2017-06-20,990.000000,990.000000,980.400024,983.049988,982.434814,657768
2017-06-21,982.950012,995.000000,979.150024,991.950012,991.329285,1094255
2017-06-22,990.000000,1004.250000,990.000000,997.900024,997.275574,1745066
2017-06-23,999.000000,1004.650024,982.750000,985.200012,984.583496,1455696
2017-06-27,985.000000,992.900024,966.450012,974.750000,974.140015,1577817
2017-06-28,983.750000,983.750000,967.849976,972.200012,971.591614,1333766
2017-06-29,973.700012,976.950012,945.000000,948.349976,947.756531,2798286
2017-06-30,946.000000,961.400024,936.000000,955.750000,955.151917,1921598
2017-07-03,953.099976,955.450012,940.200012,948.849976,948.256226,1337634
2017-07-04,952.500000,961.400024,943.250000,958.799988,958.199951,1438005
2017-07-05,960.700012,963.299988,954.099976,959.849976,959.249329,1239270
2017-07-06,961.799988,962.849976,954.049988,958.099976,957.500427,804102
2017-07-07,957.000000,967.500000,954.099976,964.700012,964.096313,1223510
2017-07-10,961.000000,972.799988,960.000000,968.000000,967.394226,354077
2017-07-11,969.900024,970.950012,955.250000,958.750000,958.150024,1334899
2017-07-12,960.000000,963.000000,951.250000,956.650024,956.650024,1664448
2017-07-13,960.000000,967.799988,956.799988,962.099976,962.099976,2787244
2017-07-14,968.950012,983.450012,963.750000,977.200012,977.200012,3771140
2017-07-17,983.000000,990.000000,976.400024,979.700012,979.700012,2553254
2017-07-18,981.799988,987.000000,971.349976,977.099976,977.099976,1096403
2017-07-19,982.500000,998.000000,976.049988,994.200012,994.200012,4990375
2017-07-20,1001.950012,1016.400024,975.500000,980.000000,980.000000,10689537
2017-07-21,984.900024,1002.500000,970.400024,999.450012,999.450012,2104019
2017-07-24,1004.599976,1008.400024,987.549988,992.950012,992.950012,2226380
2017-07-25,1000.000000,1000.000000,983.099976,987.950012,987.950012,1300655
2017-07-26,995.500000,995.500000,982.599976,986.549988,986.549988,1816661
2017-07-27,993.500000,1005.000000,982.500000,998.150024,998.150024,2564843
2017-07-28,996.700012,1017.500000,995.000000,1012.700012,1012.700012,1304864
2017-07-31,1018.000000,1031.699951,1012.849976,1021.650024,1021.650024,2464607
2017-08-01,1024.000000,1024.000000,1011.000000,1015.299988,1015.299988,2063948
2017-08-02,1015.799988,1023.250000,1005.200012,1010.900024,1010.900024,1119072
2017-08-03,1009.900024,1009.900024,994.000000,996.400024,996.400024,1152115
2017-08-04,999.000000,999.599976,988.549988,996.200012,996.200012,1187275
2017-08-07,1000.150024,1001.950012,994.299988,997.900024,997.900024,619240
2017-08-08,1000.000000,1000.000000,980.099976,987.700012,987.700012,1222642
2017-08-09,989.000000,999.700012,979.299988,992.400024,992.400024,1131399
2017-08-10,994.900024,1002.500000,983.049988,996.799988,996.799988,2495164
2017-08-11,988.900024,997.450012,973.549988,992.200012,992.200012,1421743
2017-08-14,992.500000,1000.000000,980.250000,982.599976,982.599976,2666347
2017-08-16,990.000000,1005.000000,967.549988,1000.549988,1000.549988,3147277
2017-08-17,1003.000000,1003.000000,982.000000,989.000000,989.000000,1076077
2017-08-18,983.000000,985.150024,976.000000,983.549988,983.549988,956180
2017-08-21,988.400024,991.700012,967.500000,969.549988,969.549988,845249
2017-08-22,974.900024,977.450012,966.299988,970.799988,970.799988,1206098
2017-08-23,978.000000,984.000000,964.000000,980.099976,980.099976,2354519
2017-08-24,984.900024,984.900024,966.049988,972.099976,972.099976,1336640
2017-08-28,980.000000,982.950012,972.500000,976.049988,976.049988,621906
2017-08-29,975.000000,975.900024,962.000000,964.400024,964.400024,1314765
2017-08-30,970.000000,976.349976,965.950012,971.349976,971.349976,997329
2017-08-31,974.500000,980.900024,963.549988,976.000000,976.000000,2524606
2017-09-01,979.000000,998.099976,972.500000,992.549988,992.549988,1948333
2017-09-04,998.000000,998.599976,973.200012,978.099976,978.099976,703102
2017-09-05,978.099976,991.000000,975.849976,988.400024,988.400024,851521
2017-09-06,987.000000,1007.950012,980.049988,996.150024,996.150024,1738140
2017-09-07,999.000000,1004.700012,988.200012,993.500000,993.500000,1514770
2017-09-08,996.000000,1010.799988,991.549988,1007.549988,1007.549988,2076538
2017-09-11,1010.000000,1015.000000,1001.099976,1006.500000,1006.500000,1323918
2017-09-12,1012.000000,1024.550049,1007.150024,1021.750000,1021.750000,1649509
2017-09-13,1022.000000,1025.099976,1015.599976,1020.150024,1020.150024,1110777
2017-09-14,1021.799988,1026.449951,1002.400024,1007.599976,1007.599976,1484086
2017-09-15,1007.900024,1011.700012,997.500000,1005.049988,1005.049988,5328496
2017-09-18,1007.500000,1024.949951,1007.500000,1017.049988,1017.049988,939378
2017-09-19,1020.000000,1045.400024,1015.599976,1034.349976,1034.349976,1976618
2017-09-20,1034.500000,1036.949951,1020.250000,1023.200012,1023.200012,1971092
2017-09-21,1022.000000,1037.000000,1020.000000,1029.150024,1029.150024,923961
