Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,517.700012,533.900024,517.700012,530.049988,528.171692,2152367
2017-06-05,531.299988,536.700012,528.000000,534.799988,532.904846,802335
2017-06-06,537.700012,539.549988,522.349976,534.650024,532.755432,765557
2017-06-07,536.400024,543.450012,530.700012,540.200012,538.285767,719071
2017-06-08,538.750000,554.700012,537.099976,550.150024,548.200500,1396596
2017-06-09,554.500000,555.799988,545.250000,551.099976,549.147095,867969
2017-06-12,549.000000,555.200012,544.549988,553.349976,551.389099,910344
2017-06-13,553.349976,555.000000,546.549988,551.549988,549.595520,946713
2017-06-14,551.500000,554.500000,536.349976,539.900024,537.986816,1176535
2017-06-15,539.700012,550.900024,537.049988,549.450012,547.502991,826366
2017-06-16,548.000000,551.950012,535.049988,536.750000,534.847961,1127326
2017-06-19,537.099976,542.500000,524.000000,539.750000,537.837341,1723168
2017-06-20,539.750000,549.500000,536.000000,547.849976,545.908630,774728
2017-06-21,544.500000,546.000000,535.200012,541.000000,539.082886,784293
2017-06-22,540.000000,545.549988,539.049988,540.150024,538.235962,750732
2017-06-23,540.900024,544.000000,538.299988,541.150024,539.232422,603986
2017-06-27,542.500000,551.599976,533.099976,534.650024,532.755432,1038604
2017-06-28,535.400024,538.650024,531.000000,536.849976,534.947571,601643
2017-06-29,538.450012,546.950012,534.250000,543.750000,541.823181,1252382
2017-06-30,545.000000,558.900024,542.500000,555.599976,553.631165,830751
2017-07-03,559.000000,559.900024,548.849976,551.849976,549.894409,490390
2017-07-04,557.700012,558.000000,543.299988,545.049988,543.118530,559358
2017-07-05,546.099976,547.799988,541.450012,545.900024,543.965576,833105
2017-07-06,546.349976,547.900024,540.099976,542.849976,540.926331,556426
2017-07-07,542.599976,552.000000,541.500000,547.150024,545.211121,893680
2017-07-10,560.000000,560.000000,546.099976,549.200012,547.253845,123363
2017-07-11,550.500000,552.650024,536.049988,538.450012,536.541931,1526837
2017-07-12,539.450012,543.500000,537.000000,539.950012,538.036621,1039208
2017-07-13,540.200012,544.450012,538.849976,543.650024,541.723511,694180
2017-07-14,544.250000,551.150024,540.849976,548.049988,546.107910,960041
2017-07-17,549.000000,559.000000,546.700012,556.500000,554.527954,692893
2017-07-18,558.000000,567.000000,555.099976,559.750000,557.766479,1319574
2017-07-19,560.200012,569.450012,560.200012,568.250000,566.236328,761444
2017-07-20,569.000000,577.000000,562.650024,571.900024,569.873413,1090882
2017-07-21,570.000000,570.000000,560.150024,566.200012,564.193604,672906
2017-07-24,564.000000,575.500000,562.099976,569.750000,567.731018,873677
2017-07-25,571.000000,571.400024,562.400024,564.400024,562.400024,510032
2017-07-26,564.700012,577.450012,563.500000,575.450012,575.450012,864728
2017-07-27,573.700012,579.400024,565.000000,568.700012,568.700012,1853099
2017-07-28,566.750000,570.900024,556.500000,566.099976,566.099976,907951
2017-07-31,567.549988,568.950012,556.799988,560.099976,560.099976,753415
2017-08-01,560.099976,565.900024,558.500000,562.450012,562.450012,712732
2017-08-02,562.849976,570.900024,560.000000,568.549988,568.549988,664681
2017-08-03,568.549988,575.000000,553.799988,557.150024,557.150024,1065451
2017-08-04,551.900024,571.700012,543.049988,568.700012,568.700012,1004233
2017-08-07,566.500000,571.099976,553.000000,566.500000,566.500000,769606
2017-08-08,560.799988,580.000000,560.799988,578.599976,578.599976,1367344
2017-08-09,581.000000,581.000000,557.250000,561.849976,561.849976,1801630
2017-08-10,560.000000,569.849976,541.500000,548.200012,548.200012,1217416
2017-08-11,545.000000,563.700012,525.450012,541.400024,541.400024,4337214
2017-08-14,560.000000,576.000000,552.099976,570.049988,570.049988,4029605
2017-08-16,569.500000,593.700012,561.049988,590.450012,590.450012,1838012
2017-08-17,593.400024,594.000000,569.900024,573.200012,573.200012,1422631
2017-08-18,573.400024,575.799988,560.200012,565.299988,565.299988,1680225
2017-08-21,566.900024,570.000000,555.150024,561.750000,561.750000,1222907
2017-08-22,562.049988,567.650024,558.000000,559.250000,559.250000,848353
2017-08-23,561.700012,565.000000,556.650024,559.150024,559.150024,848822
2017-08-24,559.000000,575.750000,557.299988,574.049988,574.049988,1866440
2017-08-28,575.500000,581.000000,570.549988,574.099976,574.099976,905222
2017-08-29,570.549988,574.049988,564.500000,568.900024,568.900024,608351
2017-08-30,574.000000,576.000000,565.500000,566.349976,566.349976,596376
2017-08-31,570.000000,578.000000,562.000000,571.900024,571.900024,1908728
2017-09-01,573.000000,577.349976,565.099976,568.400024,568.400024,891591
2017-09-04,574.500000,577.000000,557.549988,561.700012,561.700012,1731377
2017-09-05,564.700012,565.849976,556.900024,559.599976,559.599976,928770
2017-09-06,558.900024,560.599976,553.849976,558.299988,558.299988,581901
2017-09-07,560.000000,561.000000,551.299988,554.200012,554.200012,885205
2017-09-08,554.500000,558.000000,549.150024,552.000000,552.000000,775272
2017-09-11,555.099976,558.150024,550.000000,553.849976,553.849976,523800
2017-09-12,554.400024,562.799988,543.349976,560.500000,560.500000,1330724
2017-09-13,556.000000,562.099976,552.549988,554.400024,554.400024,1159840
2017-09-14,556.000000,567.299988,555.450012,565.950012,565.950012,1600717
2017-09-15,564.849976,565.750000,556.549988,561.400024,561.400024,926019
2017-09-18,563.200012,572.150024,560.650024,570.700012,570.700012,649831
2017-09-19,571.700012,574.500000,564.500000,573.400024,573.400024,675306
2017-09-20,572.500000,573.799988,565.200012,569.700012,569.700012,759531
2017-09-21,570.049988,594.000000,570.049988,591.900024,591.900024,3102522
2017-09-22,591.900024,600.000000,582.450012,585.349976,585.349976,4003845
2017-09-25,581.900024,594.400024,564.349976,577.200012,577.200012,2389495
2017-09-26,582.000000,582.000000,570.000000,579.000000,579.000000,978323
2017-09-27,579.599976,580.700012,563.000000,570.099976,570.099976,561243
2017-09-28,565.000000,589.000000,564.150024,582.650024,582.650024,2993535
2017-09-29,580.000000,592.000000,577.750000,586.099976,586.099976,1021610
2017-10-03,590.099976,592.750000,575.500000,578.900024,578.900024,522462
2017-10-04,579.900024,587.400024,579.299988,581.049988,581.049988,631463
2017-10-05,583.000000,590.000000,579.049988,585.349976,585.349976,647977
2017-10-06,586.099976,589.200012,582.849976,585.400024,585.400024,462656
2017-10-09,584.900024,595.500000,578.500000,585.549988,585.549988,1116280
2017-10-10,590.000000,593.450012,585.549988,590.150024,590.150024,741493
2017-10-11,591.000000,594.000000,579.549988,586.150024,586.150024,1053561
2017-10-12,589.450012,593.349976,580.299988,589.650024,589.650024,751507
2017-10-13,590.299988,598.250000,588.299988,592.849976,592.849976,936015
2017-10-16,595.000000,608.900024,594.299988,606.750000,606.750000,1716771
2017-10-17,606.000000,635.900024,602.000000,632.099976,632.099976,2563968
2017-10-18,631.000000,631.000000,609.000000,611.000000,611.000000,1185323
2017-10-19,613.950012,613.950012,602.049988,607.799988,607.799988,151609
2017-10-23,613.000000,619.450012,589.500000,592.900024,592.900024,1413195
2017-10-24,600.299988,600.650024,591.299988,595.049988,595.049988,1138645
2017-10-25,599.000000,604.000000,589.500000,592.650024,592.650024,991374
2017-10-26,595.400024,616.799988,592.549988,611.500000,611.500000,2002276
2017-10-27,625.000000,629.799988,616.200012,625.049988,625.049988,2198491
2017-10-30,623.250000,630.000000,614.549988,626.049988,626.049988,1045267
2017-10-31,629.000000,634.900024,621.599976,627.599976,627.599976,1522851
2017-11-01,628.250000,633.349976,621.150024,626.750000,626.750000,1359809
2017-11-02,626.400024,642.799988,625.150024,636.000000,636.000000,2058898
2017-11-03,640.000000,648.150024,629.549988,640.099976,640.099976,1722647
2017-11-06,637.099976,661.000000,636.900024,654.799988,654.799988,2195805
2017-11-07,663.400024,663.400024,602.000000,607.549988,607.549988,7331364
2017-11-08,624.849976,637.799988,620.000000,622.599976,622.599976,5570213
2017-11-09,624.000000,628.000000,611.599976,614.549988,614.549988,1809019
2017-11-10,617.500000,621.500000,603.650024,609.299988,609.299988,1400233
2017-11-13,610.299988,611.299988,595.700012,602.099976,602.099976,1109147
2017-11-14,598.000000,613.299988,598.000000,602.450012,602.450012,1498244
2017-11-15,602.650024,607.950012,590.200012,593.650024,593.650024,1171698
2017-11-16,595.349976,599.450012,590.000000,592.849976,592.849976,1228065
2017-11-17,607.000000,614.900024,600.650024,608.549988,608.549988,1448847
2017-11-20,605.549988,608.000000,596.099976,604.250000,604.250000,1609788
2017-11-21,607.000000,624.000000,607.000000,616.099976,616.099976,2222545
2017-11-22,616.900024,625.700012,614.000000,619.250000,619.250000,2014698
2017-11-23,619.250000,625.200012,615.000000,617.599976,617.599976,792383
2017-11-24,619.500000,623.900024,613.250000,615.700012,615.700012,1118354
2017-11-27,617.000000,619.900024,611.049988,614.799988,614.799988,1388114
2017-11-28,616.000000,621.700012,609.799988,611.799988,611.799988,1486189
