Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,null,null,null,null,null,null
2017-06-02,492.532990,493.333008,481.899994,483.200012,467.105988,1987678
2017-06-05,483.333008,491.733002,482.433014,485.700012,469.522705,2019716
2017-06-06,487.333008,490.666992,482.433014,483.700012,467.589325,2300478
2017-06-07,484.666992,484.933014,474.000000,478.200012,462.272522,4297544
2017-06-08,483.233002,485.666992,470.132996,471.233002,456.492157,3345774
2017-06-09,472.799988,474.233002,463.666992,469.166992,454.490784,2920164
2017-06-12,469.933014,471.132996,466.000000,467.799988,453.166534,2609052
2017-06-13,471.132996,472.433014,464.899994,466.000000,451.422852,1235648
2017-06-14,466.000000,466.799988,459.600006,461.333008,446.901855,2844516
2017-06-15,461.333008,463.333008,442.333008,446.933014,432.952332,6724822
2017-06-16,451.399994,455.766998,447.000000,449.200012,435.148407,7019535
2017-06-19,451.333008,452.467010,444.000000,444.766998,430.854065,3055018
2017-06-20,445.367004,447.899994,441.467010,443.166992,429.304108,3292568
2017-06-21,444.666992,444.666992,434.100006,436.266998,422.619965,4018890
2017-06-22,434.799988,436.399994,424.666992,427.867004,414.482727,5104086
2017-06-23,430.000000,430.700012,419.066986,420.500000,407.346161,2636786
2017-06-27,419.333008,419.333008,399.333008,408.032990,395.269135,14143626
2017-06-28,406.666992,416.399994,405.766998,411.132996,398.272186,5298300
2017-06-29,411.666992,422.200012,411.333008,417.367004,404.311188,7916283
2017-06-30,416.032990,427.532990,414.899994,426.266998,412.932770,6461200
2017-07-03,426.733002,434.233002,426.733002,432.899994,419.358276,5382380
2017-07-04,431.799988,443.333008,430.632996,438.132996,424.427582,11165454
2017-07-05,438.666992,442.500000,437.566986,441.399994,427.592377,2580579
2017-07-06,442.600006,442.666992,438.333008,440.032990,426.268127,3614860
2017-07-07,440.666992,446.500000,439.399994,442.632996,428.786804,5479677
2017-07-10,445.333008,447.233002,441.399994,443.100006,429.239227,730428
2017-07-11,445.933014,453.867004,442.833008,452.200012,438.054565,5614557
2017-07-12,456.000000,458.000000,452.166992,455.799988,441.541931,4702299
2017-07-13,458.000000,465.750000,454.399994,458.549988,444.205902,3875953
2017-07-14,462.899994,464.399994,456.100006,460.799988,446.385529,2661189
2017-07-17,461.000000,469.000000,460.000000,467.450012,452.827515,2040756
2017-07-18,467.450012,475.000000,464.350006,468.600006,453.941528,2797527
2017-07-19,470.000000,472.950012,465.600006,469.850006,455.152435,2545148
2017-07-20,468.850006,471.500000,463.450012,467.200012,452.585327,1799528
2017-07-21,467.200012,468.899994,461.399994,467.149994,452.536896,2005524
2017-07-24,466.100006,472.750000,464.899994,466.200012,451.616608,2591181
2017-07-25,466.250000,468.600006,463.750000,466.899994,452.294708,4180442
2017-07-26,466.500000,472.549988,466.500000,471.399994,456.653931,3228336
2017-07-27,471.399994,480.000000,471.049988,477.200012,462.272522,3556685
2017-07-28,474.000000,480.500000,469.399994,475.600006,460.722565,3727475
2017-07-31,472.549988,478.100006,468.649994,471.149994,456.411743,3000612
2017-08-01,472.100006,486.950012,472.000000,485.600006,470.409760,3492479
2017-08-02,485.600006,489.500000,484.700012,486.299988,471.087830,3574128
2017-08-03,489.299988,498.700012,485.100006,490.000000,474.672119,6212375
2017-08-04,491.399994,525.500000,491.000000,517.900024,501.699371,5406360
2017-08-07,520.000000,529.000000,514.549988,527.700012,511.192810,4681753
2017-08-08,527.700012,528.549988,502.750000,505.049988,489.251312,4298541
2017-08-09,501.500000,512.200012,493.000000,495.950012,480.436005,3120575
2017-08-10,493.899994,495.000000,471.600006,481.500000,466.437988,4848050
2017-08-11,475.149994,491.950012,472.049988,484.299988,469.150391,4211969
2017-08-14,483.500000,483.500000,465.299988,478.350006,463.386536,4842669
2017-08-16,479.850006,488.200012,474.000000,483.950012,468.811371,3202080
2017-08-17,485.000000,504.299988,480.149994,493.700012,478.256378,4640313
2017-08-18,493.000000,511.600006,488.000000,503.299988,487.556061,5973154
2017-08-21,506.299988,515.799988,495.100006,497.750000,482.179688,4359678
2017-08-22,493.500000,513.000000,493.500000,510.350006,494.385529,4590059
2017-08-23,514.950012,514.950012,506.100006,509.700012,493.755890,3071333
2017-08-24,510.350006,514.500000,504.250000,508.200012,492.302795,2927916
2017-08-28,508.299988,509.850006,500.500000,508.000000,492.109039,3110427
2017-08-29,508.000000,518.450012,501.450012,504.100006,488.331055,3872671
2017-08-30,510.899994,524.299988,508.000000,520.950012,504.653961,4117206
2017-08-31,520.500000,534.450012,516.900024,529.000000,512.452148,5963684
2017-09-01,532.000000,539.849976,525.099976,537.400024,520.589417,3655195
2017-09-04,537.400024,546.099976,527.500000,531.150024,514.534912,4481134
2017-09-05,530.099976,541.500000,527.500000,539.250000,522.381470,2009172
2017-09-06,537.299988,537.299988,529.750000,534.900024,518.167603,1845891
2017-09-07,538.000000,538.750000,521.950012,524.099976,507.705383,3264681
2017-09-08,525.000000,527.700012,511.200012,513.349976,497.291656,3212539
2017-09-11,519.000000,523.799988,510.500000,512.250000,496.226105,3026548
